PIN2,HOUSE_UNIT,PROPERTY_TYPE
16321180310000,1,1
16321180320000,0,5
16321190040000,2,3
16321190050000,2,3
16321190090000,0,5
16321190130000,1,1
16321190140000,1,1
16321190150000,0,5
16321190160000,0,5
16321190250000,1,1
16321190260000,1,1
16321190270000,1,1
16321190280000,1,1
16321190290000,4,3
16321190300000,2,3
16321190310000,0,5
16321200050000,1,1
16321200060000,1,1
16321200100000,2,3
16321200110000,0,5
16321200140000,1,1
16321200150000,1,1
16321200160000,1,1
16321200190000,1,1
16321200250000,0,5
16321200260000,0,5
16321200270000,0,5
16321200320000,1,1
16321200330000,1,1
16321200340000,1,1
16321200360000,2,3
16321200370000,2,3
16321200380000,0,5
16321200390000,0,5
16321200400000,1,1
16321200410000,2,3
16321200420000,4,3
16321200430000,1,1
16321210010000,1,1
16321210020000,1,1
16321210100000,0,5
16321210110000,0,5
16321210120000,0,5
16321210130000,0,5
16321210140000,0,5
16321210150000,0,5
16321210160000,0,5
16321210170000,0,5
16321210180000,0,5
16321210190000,1,1
16321210220000,1,1
16321210230000,1,1
16321210240000,0,5
16321220010000,5,4
16321220020000,0,5
16321220030000,0,5
16321220040000,0,5
16321220050000,0,5
16321220060000,0,5
16321220070000,0,5
16321220080000,0,5
16321220090000,0,5
16321220140000,1,1
16321220150000,1,1
16321220160000,1,1
16321220170000,1,1
16321220180000,1,1
16321220190000,1,1
16321220200000,1,1
16321220210000,1,1
16321230070000,0,5
16321230080000,0,5
16321230090000,0,5
16321230100000,0,5
16321230110000,1,1
16321230120000,1,1
16321230130000,1,1
16321230140000,1,1
16321230190000,1,1
16321230200000,1,1
16321230210000,1,1
16321230220000,1,1
16321230230000,1,1
16321230240000,1,1
16321230250000,1,1
16321230260000,1,1
16321230270000,1,1
16321230280000,0,5
16321230290000,2,3
16321230300000,1,1
16321230310000,1,1
16321240080000,0,5
16321240090000,3,3
16321240100000,3,3
16321240110000,1,1
16321240380000,1,1
16321240390000,1,1
16321240440000,1,1
16321240450000,1,1
16321240550000,1,1
16321240560000,1,1
16321240570000,1,1
16321240580000,1,1
16321240590000,1,1
16321240600000,1,1
16321240610000,1,1
16321240620000,1,1
16321240630000,1,1
16321240640000,1,1
16321240650000,1,1
16321240660000,1,1
16321240670000,0,5
16321240690000,1,1
16321240700000,1,1
16321240710000,1,1
16321240730000,1,1
16321240740000,1,1
16321240750000,1,1
16321240760000,0,5
16321240770000,0,5
16321240780000,1,1
16321250010000,0,5
16321250020000,0,5
16321250030000,0,5
16321250040000,0,5
16321250050000,0,5
16321250060000,0,5
16321250070000,0,5
16321250080000,0,5
16321250090000,0,5
16321250100000,1,1
16321250110000,1,1
16321250120000,1,1
16321250130000,2,3
16321250250000,1,1
16321250260000,1,1
16321250270000,1,1
16321250280000,1,1
16321250290000,1,1
16321250300000,1,1
16321250450000,1,1
16321250460000,1,1
16321250470000,1,1
16321250480000,1,1
16321250490000,1,1
16321250500000,0,5
16321250550000,1,1
16321250560000,1,1
16321250570000,1,1
16321250580000,1,1
16321250590000,1,1
16321250600000,1,1
16321250610000,1,1
16321250620000,3,3
16321250630000,1,1
16321250640000,1,1
16321250650000,1,1
16321250660000,1,1
16321250670000,1,1
16321250680000,1,1
16321250690000,1,1
16321250700000,1,1
16321250710000,1,1
16321250720000,2,3
16321250730000,1,1
16321260010000,0,5
16321260020000,0,5
16321260030000,0,5
16321260040000,0,5
16321260050000,0,5
16321260060000,0,5
16321260070000,0,5
16321260080000,0,5
16321260090000,0,5
16321260100000,0,5
16321260110000,1,1
16321260120000,2,3
16321260130000,2,3
16321260140000,1,1
16321260150000,1,1
16321260190000,1,1
16321260200000,1,1
16321260210000,1,1
16321260220000,1,1
16321260230000,1,1
16321260240000,1,1
16321260250000,1,1
16321260280000,2,3
16321260290000,2,3
16321270050000,0,5
16321270060000,0,5
16321270070000,0,5
16321270080000,0,5
16321270090000,0,5
16321270100000,0,5
16321270150000,1,1
16321270160000,1,1
16321270170000,1,1
16321270180000,1,1
16321270230000,1,1
16321270240000,0,5
16321270250000,0,5
16321270260000,0,5
16321270300000,1,1
16321270310000,1,1
16321270320000,1,1
16321270330000,1,1
16321270340000,2,3
16321270350000,2,3
16321270360000,0,5
16321270370000,2,3
16321270380000,1,1
16321270390000,3,3
16321270400000,1,1
16321270410000,1,1
16321270420000,1,1
16321270430000,1,1
16321270440000,1,1
16321270450000,2,3
16321270460000,2,3
16321270470000,2,3
16321270500000,15,4
16321270510000,15,4
16321280010000,1,1
16321280020000,1,1
16321280090000,1,1
16321280100000,2,3
16321280190000,1,1
16321280200000,0,5
16321280210000,2,3
16321280220000,2,3
16321280230000,1,1
16321280240000,1,1
16321280250000,1,1
16321280270000,1,1
16321280280000,1,1
16321280290000,0,5
16321280330000,1,1
16321280340000,1,1
16321280350000,1,1
16321280360000,1,1
16321280370000,1,1
16321280380000,1,1
16321280390000,1,1
16321280400000,1,1
16321280410000,1,1
16321280420000,1,1
16321280430000,1,1
16321280440000,1,1
16321280450000,2,3
16321280460000,1,1
16321280470000,1,1
16321290050000,2,3
16321290060000,2,3
16321290070000,1,1
16321290080000,0,5
16321290090000,1,1
16321290100000,1,1
16321290170000,1,1
16321290220000,1,1
16321290230000,1,1
16321290260000,1,1
16321290270000,1,1
16321290280000,2,3
16321290330000,1,1
16321290360000,1,1
16321290380000,1,1
16321290390000,1,1
16321290400000,1,1
16321290410000,1,1
16321290430000,1,1
16321290440000,1,1
16321290450000,1,1
16321290460000,1,1
16321290470000,1,1
16321290480000,1,1
16321290490000,1,1
16321290500000,1,1
16321300010000,0,5
16321300020000,0,5
16321300030000,0,5
16321300040000,0,5
16321300050000,0,5
16321300060000,0,5
16321300070000,0,5
16321300080000,0,5
16321300090000,0,5
16321300100000,0,5
16321300110000,2,3
16321300120000,0,5
16321300130000,0,5
16321300140000,0,5
16321300150000,0,5
16321300160000,1,2
16321300170000,1,2
16321300510000,2,3
16321300520000,2,3
16321300530000,2,3
16321300540000,3,3
16321300550000,3,3
16321300560000,3,3
16321300570000,3,3
16321300580000,3,3
16321300600000,1,1
16321300620000,2,3
16321300630000,2,3
16321300640000,2,3
16321300650000,2,3
16321300660000,2,3
16321300670000,3,3
16321300680000,2,3
16321300710000,1,2
16321300721001,1,2
16321300721002,1,2
16321300721003,1,2
16321300721004,1,2
16321300721005,1,2
16321300721006,1,2
16321300721007,1,2
16321300721008,1,2
16321300721009,1,2
16321300721010,1,2
16321300721011,1,2
16321300721012,1,2
16321300721013,1,2
16321300721014,1,2
16321300721015,1,2
16321300721016,1,2
16321300721017,1,2
16321300721018,1,2
16321300721019,1,2
16321300721020,1,2
16321300721021,1,2
16321300721022,1,2
16321300721023,1,2
16321300721024,1,2
16321300721025,1,2
16321300721026,1,2
16321300721027,1,2
16321300721028,1,2
16321300721029,1,2
16321300721030,1,2
16321300721031,1,2
16321300721032,1,2
16321300721033,1,2
16321300721034,1,2
16321300721035,1,2
16321300721036,1,2
16321310010000,0,5
16321310020000,0,5
16321310030000,3,3
16321310040000,0,5
16321310050000,0,5
16321310060000,0,5
16321310070000,0,5
16321310080000,0,5
16321310090000,0,5
16321310100000,1,1
16321310110000,1,1
16321310120000,1,1
16321310130000,1,1
16321310140000,2,3
16321310150000,1,1
16321310160000,2,3
16321310170000,1,1
16321310180000,2,3
16321310190000,1,1
16321310200000,2,3
16321310210000,1,1
16321310220000,1,1
16321310230000,1,1
16321310240000,1,1
16321310250000,1,1
16321310260000,1,1
16321310270000,1,1
16321310280000,1,1
16321310290000,1,1
16321310300000,1,1
16321310310000,1,1
16321310510000,1,1
16321310520000,1,1
16321310530000,1,1
16321310570000,0,5
16321310580000,1,1
16321310590000,1,1
16321310600000,1,1
16321310610000,1,1
16321310620000,1,1
16321310630000,1,1
16321320010000,1,1
16321320230000,1,1
16321320240000,0,5
16321320250000,1,1
16321320260000,1,1
16321320270000,1,1
16321320280000,1,1
16321320290000,1,1
16321320300000,1,1
16321320310000,1,1
16321320320000,1,1
16321320330000,1,1
16321320340000,1,1
16321320350000,2,3
16321320360000,1,1
16321320370000,1,1
16321320380000,1,1
16321320390000,1,1
16321320440000,1,1
16321320450000,1,1
16321320460000,2,3
16321320470000,1,1
16321320480000,1,1
16321320490000,1,1
16321320500000,1,1
16321320510000,1,1
16321320520000,1,1
16321320530000,1,1
16321320540000,1,1
16321320550000,1,1
16321320560000,1,1
16321320570000,1,1
16321320580000,1,1
16321320590000,1,1
16321320600000,1,1
16321320610000,1,1
16321330010000,1,1
16321330020000,0,5
16321330030000,1,1
16321330040000,0,5
16321330050000,1,1
16321330060000,1,1
16321330110000,1,1
16321330120000,1,1
16321330130000,1,1
16321330180000,2,3
16321330190000,1,1
16321330200000,1,1
16321330210000,1,1
16321330220000,1,1
16321330270000,1,1
16321330310000,1,1
16321330320000,1,1
16321330330000,1,1
16321330340000,1,1
16321330350000,1,1
16321330360000,0,5
16321330430000,1,1
16321330440000,1,1
16321330450000,1,1
16321330460000,1,1
16321330470000,1,1
16321330480000,1,1
16321330510000,1,1
16321330520000,1,1
16321330530000,1,1
16321330540000,1,1
16321330550000,1,1
16321330560000,1,1
16321330570000,1,1
16321330580000,1,1
16321330590000,1,1
16321330600000,1,1
16321330610000,1,1
16321340010000,1,1
16321340020000,1,1
16321340030000,1,1
16321340040000,1,1
16321340050000,1,1
16321340060000,1,1
16321340070000,1,1
16321340080000,1,1
16321340090000,2,3
16321340100000,1,1
16321340110000,1,1
16321340120000,1,1
16321340130000,2,3
16321340140000,1,1
16321340150000,1,1
16321340410000,1,1
16321340420000,1,1
16321340430000,1,1
16321340440000,1,1
16321340450000,1,1
16321340460000,1,1
16321340470000,1,1
16321340480000,1,1
16321340490000,1,1
16321340500000,1,1
16321340510000,1,1
16321340520000,1,1
16321340530000,1,1
16321340540000,1,1
16321340550000,1,1
16321340560000,1,1
16321340570000,1,1
16321340580000,1,1
16321340590000,1,1
16321340600000,1,1
16321340610000,1,1
16321340620000,1,1
16321350130000,1,1
16321350170000,1,1
16321350180000,1,1
16321350330000,1,1
16321350340000,1,1
16321350350000,1,1
16321350400000,1,1
16321350410000,1,1
16321350420000,2,3
16321350450000,1,1
16321350460000,1,1
16321350470000,1,1
16321350480000,1,1
16321350490000,1,1
16321350500000,1,1
16321350510000,1,1
16321350520000,1,1
16321350530000,1,1
16321350540000,1,1
16321350550000,1,1
16321350560000,1,1
16321350570000,1,1
16321350580000,1,1
16321350590000,1,1
16321350600000,1,1
16321350610000,1,1
16321350620000,1,1
16321350630000,1,1
16321350640000,1,1
16321350650000,1,1
16321350660000,1,1
16321350670000,1,1
16321350680000,1,1
16321350690000,4,3
16321350700000,2,3
16321350710000,2,3
16321360010000,1,1
16321360020000,1,1
16321360030000,1,1
16321360040000,1,1
16321360050000,1,1
16321360060000,1,1
16321360070000,2,3
16321360080000,1,1
16321360090000,1,1
16321360100000,1,1
16321360110000,1,1
16321360120000,1,1
16321360130000,1,1
16321360140000,1,1
16321360150000,1,1
16321360160000,1,1
16321360170000,0,5
16321360180000,1,1
16321360190000,1,1
16321360200000,0,5
16321360210000,1,1
16321360220000,1,1
16321360270000,1,1
16321360290000,1,1
16321360300000,1,1
16321360310000,1,1
16321360320000,0,5
16321360330000,1,1
16321360340000,1,1
16321360450000,1,1
16321360480000,1,1
16321360490000,1,1
16321360500000,1,1
16321360510000,1,1
16321360520000,1,1
16321360530000,1,1
16321360540000,1,1
16321360550000,1,1
16321360560000,1,1
16321360570000,1,1
16321360580000,1,1
16321370010000,1,1
16321370020000,1,1
16321370040000,1,1
16321370070000,1,1
16321370080000,1,1
16321370160000,0,5
16321370170000,2,3
16321370180000,0,5
16321370190000,1,1
16321370200000,2,3
16321370210000,15,4
16321370220000,15,4
16321370270000,0,5
16321370280000,1,1
16321370290000,1,1
16321370300000,1,1
16321370400000,1,1
16321370410000,1,1
16321370420000,0,5
16321370430000,0,5
16321370440000,0,5
16321370450000,0,5
16321370500000,1,1
16321370510000,1,1
16321370520000,1,1
16321370530000,1,1
16321370540000,1,1
16321370560000,1,1
16321370570000,1,1
16321370580000,1,1
16321370590000,1,1
16321370600000,1,1
16321370610000,1,1
16321370620000,1,1
16321370630000,0,5
16321370640000,1,1
16321370650000,1,1
16321370660000,1,1
16321370670000,1,1
16321370680000,1,1
16322000020000,0,5
16322000040000,0,5
16322000050000,0,5
16322000070000,0,5
16322000090000,0,5
16322000100000,2,3
16322000110000,0,5
16322000120000,0,5
16322000140000,0,5
16322000150000,0,5
16322010010000,0,5
16322010030000,0,5
16322010040000,0,5
16322010050000,0,5
16322010060000,0,5
16322020030000,15,4
16322020040000,0,5
16322020050000,1,1
16322020240000,1,1
16322020250000,0,5
16322020270000,0,5
16322020280000,0,5
16322020290000,1,1
16322020300000,1,1
16322020310000,1,1
16322020320000,1,1
16322020330000,1,1
16322020340000,1,1
16322020350000,1,1
16322020360000,1,1
16322020370000,1,1
16322020380000,1,1
16322020390000,1,1
16322020400000,1,1
16322030020000,0,5
16322030060000,0,5
16322030090000,0,5
16322030160000,0,5
16322030170000,0,5
16322030180000,0,5
16322030210000,0,5
16322030230000,0,5
16322030240000,0,5
16322030250000,0,5
16322030260000,0,5
16322030280000,0,5
16322030290000,0,5
16322030300000,0,5
16322030320000,0,5
16322030330000,0,5
16322030340000,0,5
16322030350000,0,5
16322030360000,0,5
16322030370000,0,5
16322030380000,0,5
16322040170000,0,5
16322040250000,0,5
16322040260000,0,5
16322040270000,0,5
16322050010000,1,1
16322050020000,1,1
16322050030000,1,1
16322050040000,1,1
16322050050000,1,1
16322050060000,1,1
16322050070000,1,1
16322050080000,2,3
16322050090000,1,1
16322050100000,1,1
16322050110000,1,1
16322050120000,1,1
16322050130000,1,1
16322050140000,2,3
16322050150000,1,1
16322050160000,2,3
16322050170000,1,1
16322050180000,1,1
16322050190000,1,1
16322050200000,1,1
16322050210000,1,1
16322050220000,3,3
16322050230000,3,3
16322050240000,1,1
16322050360000,1,1
16322050370000,1,1
16322050380000,1,1
16322050390000,1,1
16322050400000,1,1
16322050410000,2,3
16322050420000,1,1
16322050430000,1,1
16322050440000,0,5
16322050450000,1,1
16322050460000,2,3
16322050470000,1,1
16322050480000,1,1
16322050670000,1,1
16322050680000,1,1
16322050690000,1,1
16322050700000,1,1
16322050710000,1,1
16322050720000,1,1
16322050730000,1,1
16322050740000,1,1
16322050750000,1,1
16322050760000,1,1
16322060010000,1,1
16322060020000,1,1
16322060030000,1,1
16322060040000,1,1
16322060050000,1,1
16322060060000,1,1
16322060070000,1,1
16322060080000,1,1
16322060090000,1,1
16322060100000,1,1
16322060110000,1,1
16322060120000,1,1
16322060130000,1,1
16322060140000,1,1
16322060150000,1,1
16322060160000,1,1
16322060170000,1,1
16322060180000,1,1
16322060190000,1,1
16322060200000,2,3
16322060210000,1,1
16322060220000,1,1
16322060290000,1,1
16322060300000,1,1
16322060310000,1,1
16322060320000,1,1
16322060330000,1,1
16322060340000,1,1
16322060350000,1,1
16322060360000,1,1
16322060370000,1,1
16322060380000,1,1
16322060390000,1,1
16322060400000,1,1
16322060410000,1,1
16322060420000,1,1
16322060430000,1,1
16322060440000,1,1
16322060450000,1,1
16322060460000,1,1
16322060470000,1,1
16322060480000,1,1
16322070020000,1,1
16322070030000,1,1
16322070040000,1,1
16322070050000,1,1
16322070060000,1,1
16322070070000,1,1
16322070080000,1,1
16322070090000,1,1
16322070100000,1,1
16322070110000,1,1
16322070120000,1,1
16322070130000,1,1
16322070140000,1,1
16322070150000,1,1
16322070160000,1,1
16322070170000,1,1
16322070180000,1,1
16322070190000,1,1
16322070200000,1,1
16322070210000,1,1
16322070220000,2,3
16322070230000,1,1
16322070240000,1,1
16322070250000,1,1
16322070260000,1,1
16322070270000,1,1
16322070280000,1,1
16322070290000,1,1
16322070300000,1,1
16322070310000,1,1
16322070320000,1,1
16322070330000,1,1
16322070340000,1,1
16322070350000,1,1
16322070360000,1,1
16322070370000,1,1
16322080010000,1,1
16322080020000,1,1
16322080030000,1,1
16322080040000,1,1
16322080050000,1,1
16322080060000,1,1
16322080070000,1,1
16322080080000,1,1
16322080090000,1,1
16322080100000,1,1
16322080110000,1,1
16322080120000,1,1
16322080130000,1,1
16322080140000,1,1
16322080150000,1,1
16322080160000,1,1
16322080170000,1,1
16322080180000,1,1
16322080190000,1,1
16322080200000,1,1
16322080210000,1,1
16322080220000,1,1
16322080230000,1,1
16322080240000,1,1
16322080250000,1,1
16322080260000,2,3
16322080270000,1,1
16322080280000,1,1
16322080290000,1,1
16322090030000,1,1
16322090040000,1,1
16322090050000,1,1
16322090060000,1,1
16322090070000,1,1
16322090080000,1,1
16322090090000,1,1
16322090100000,1,1
16322090110000,1,1
16322090120000,1,1
16322090130000,1,1
16322090150000,1,1
16322090160000,1,1
16322090170000,1,1
16322090180000,1,1
16322090190000,1,1
16322090200000,1,1
16322090210000,1,1
16322090220000,1,1
16322090230000,1,1
16322090240000,1,1
16322090250000,1,1
16322090260000,1,1
